fcid_code,age,gender,ethnicity,height,bodyweight,intake_bw
103296000,21,2,1,161.6,88.0,0.2406762636
103296000,21,2,3,159.9,45.4,0.3554625551
103296000,21,2,3,171.8,68.7,0.3946410480
103296000,21,1,3,185.4,90.8,0.1990590308
103296000,21,1,1,166.4,65.1,0.5552860215
103296000,21,1,3,174.5,56.6,0.4276855124
103296000,21,2,4,172.2,79.9,0.1292655820
103296000,21,1,4,171.5,67.5,1.8170192593
103296000,21,2,4,183.7,129.0,0.1401128682
103296000,21,2,4,154.5,82.6,0.0562680872
103296000,21,1,3,175.0,68.6,0.3528717201
103296000,21,1,1,178.1,77.5,0.4830988387
103296000,21,1,3,180.0,69.1,0.2335455861
103296000,21,2,3,175.4,60.2,0.3002418605
103296000,21,2,5,158.8,61.2,0.2636928105
103296000,21,2,4,162.3,53.8,0.3186805056
103296000,21,2,3,176.3,116.6,0.3421365352
103296000,21,1,3,192.5,122.9,0.2626200163
103296000,21,1,4,191.9,96.7,0.1201588418
103296000,21,2,3,157.3,52.3,1.3083196941
103296000,21,2,3,169.7,76.4,0.1520858639
103296000,21,1,4,179.0,72.4,0.4992972376
103296000,21,1,3,164.8,67.6,0.2673751479
103296000,21,1,3,188.0,75.5,0.7080200159
103296000,21,1,3,178.2,92.3,0.3824863359
103296000,21,1,1,165.4,62.6,0.0805353227
103296000,21,2,3,175.4,60.2,0.3002418605
103296000,21,2,5,169.4,118.0,0.3697720339
103296000,21,2,4,163.2,97.3,0.3980596095
103296000,21,2,3,174.6,153.3,0.0789530333
103296000,21,1,4,188.2,154.4,0.2341264249
103296000,21,1,1,174.0,84.0,0.1681425905
103296000,21,2,4,161.9,199.4,0.0906447342
103296000,21,2,3,157.5,52.6,0.8836015209
103296000,21,2,1,158.6,74.1,0.2090753036
103296000,21,2,4,167.4,80.6,0.2242501241
103296000,21,2,5,155.5,55.2,0.1096916232
103296000,21,2,4,170.6,65.1,0.2776430108
103296000,21,2,1,162.8,91.0,0.3546813187
103296000,21,2,5,155.6,75.2,0.1854153191
103296000,22,2,2,169.6,75.0,0.2754218667
103296000,22,1,3,169.3,72.2,0.6705540166
103296000,22,1,1,166.0,53.3,0.2179992495
103296000,22,2,1,144.7,80.5,0.3633355429
103296000,22,2,2,163.7,96.6,0.0841982609
103296000,22,1,3,184.3,75.0,0.2754218667
103296000,22,1,3,170.8,70.1,0.3453209700
103296000,22,1,4,177.7,78.6,0.8705486005
103296000,22,1,3,180.4,74.5,0.0467893691
103296000,22,2,3,168.3,74.8,0.1618114973
103296000,22,1,3,185.1,62.4,0.2896564103
103296000,22,2,1,149.5,56.1,0.5333304813
103296000,22,2,3,158.8,53.7,0.3005214153
103296000,22,1,3,196.6,95.5,0.0946312042
103296000,22,2,1,154.8,52.0,0.3519325385
103296000,22,1,3,172.1,62.6,0.3383308498
103296000,22,1,1,162.4,71.9,0.5028253129
103296000,22,2,5,156.8,44.5,0.1668197753
103296000,22,2,3,163.9,109.6,0.1649138686
103296000,22,2,3,177.9,71.8,0.1618295265
103296000,22,1,3,176.2,92.4,0.1676675325
103296000,22,2,4,165.8,80.4,1.4730435323
103296000,22,1,3,185.1,62.4,0.2896564103
103296000,22,1,3,168.3,65.7,0.4126611872
103296000,22,2,1,147.2,76.2,0.1853540367
103296000,22,1,3,172.7,74.8,0.2831485455
103296000,22,2,3,153.7,58.3,0.0597908748
103296000,22,2,1,154.6,66.4,0.4404896265
103296000,22,1,3,190.2,79.0,0.2680950785
103296000,22,2,4,165.5,111.8,0.1894410662
103296000,22,1,3,167.5,61.3,0.3948939641
103296000,22,2,3,159.7,56.3,0.3955673179
103296000,22,2,3,166.2,80.3,0.2250879203
103296000,22,2,3,163.3,71.1,0.2542132208
103296000,22,2,3,160.9,68.8,0.0938255814
103296000,22,1,4,177.7,78.6,0.1724671756
103296000,22,2,5,159.6,58.1,0.6076331979
103296000,22,2,1,156.7,79.8,0.2022305764
103296000,22,1,1,177.6,60.7,0.2977686985
103296000,22,2,4,157.7,87.8,0.7793293850
103296000,22,2,2,150.5,43.5,0.8115744552
103296000,22,1,4,172.2,59.4,0.5433670034
103296000,22,1,4,174.6,61.9,2.8679233473
103296000,22,2,4,165.8,80.4,1.5415402985
103296000,22,1,3,186.2,64.3,0.3915284603
103296000,23,2,3,171.7,100.3,0.1608973081
103296000,23,1,3,179.0,73.4,0.2885491989
103296000,23,1,1,166.8,74.7,0.2419619813
103296000,23,1,5,172.1,74.5,0.1506032215
103296000,23,2,4,168.0,67.7,0.5339604136
103296000,23,1,1,178.3,74.0,0.4885559459
103296000,23,2,2,163.9,49.9,0.3104705411
103296000,23,1,5,176.3,59.7,0.2365825394
103296000,23,1,3,172.5,65.9,0.9403629742
103296000,23,2,3,160.0,72.3,0.2069145228
103296000,23,1,2,181.0,69.1,0.7282885557
103296000,23,1,3,186.0,87.8,0.2058605923
103296000,23,2,3,161.7,78.6,0.2299562341
103296000,23,2,4,157.4,85.6,0.4223497664
103296000,23,1,3,178.1,90.6,0.6123177572
103296000,23,1,1,166.0,67.4,0.2681685460
103296000,23,1,2,181.0,69.1,0.5231421129
103296000,23,1,1,175.4,88.5,0.2042323164
103296000,23,2,3,155.4,49.9,0.3234068136
103296000,23,2,1,166.5,64.8,0.0537933333
103296000,23,2,4,157.8,85.5,0.2113983626
103296000,23,1,4,169.8,78.8,0.4095939086
103296000,23,1,3,184.8,89.6,0.2701674107
103296000,23,2,4,155.2,71.8,0.9080434540
103296000,23,2,3,170.8,52.2,1.8356511264
103296000,23,1,1,170.6,71.7,1.3364154644
103296000,23,2,3,167.0,81.4,0.1982555283
103296000,23,1,3,173.4,93.7,0.3444610459
103296000,23,1,3,180.2,95.6,0.3781288703
103296000,23,1,1,170.6,71.7,0.4501534170
103296000,23,1,1,170.2,69.6,0.2149413793
103296000,23,2,4,157.7,59.4,0.3042855219
103296000,23,2,2,156.0,64.0,0.3309298625
103296000,23,2,3,171.7,100.3,0.1206729811
103296000,23,1,4,183.2,65.8,0.3220854103
103296000,23,2,3,167.5,81.9,0.2206905983
103296000,23,1,5,172.1,74.5,0.2008042953
103296000,23,1,5,176.6,83.1,0.3262555957
103296000,23,2,4,160.4,56.0,0.5763571429
103296000,23,1,4,177.3,73.5,0.6147809524
103296000,23,2,3,180.0,64.5,0.1876511628
103296000,23,2,3,166.7,76.1,0.1036667543
103296000,23,2,4,156.8,64.4,0.2505900621
103296000,23,2,3,154.1,64.0,0.2521562500
103296000,23,2,3,155.4,49.9,0.2830456433
103296000,23,1,3,181.5,62.0,0.3416050194
103296000,23,1,4,167.3,69.5,0.7691440460
103296000,23,1,1,163.5,65.6,0.1845045732
103296000,23,1,3,178.7,85.3,0.3783821805
103296000,23,1,3,179.0,73.4,0.2462474114
103296000,23,1,3,186.5,164.0,0.0090530244
103296000,23,1,3,172.5,65.9,0.3213886373
103296000,24,2,3,172.1,70.6,0.0822900850
103296000,24,1,1,169.5,78.0,0.2317251282
103296000,24,2,4,157.5,59.8,0.4533752508
103296000,24,2,4,162.8,83.1,0.1398238267
103296000,24,1,3,188.7,81.4,0.2220461916
103296000,24,1,5,165.8,71.3,0.0162964376
103296000,24,1,1,181.2,80.7,0.3999504337
103296000,24,1,4,175.7,58.2,0.5545704467
103296000,24,1,2,177.1,86.3,0.2094387022
103296000,24,2,4,164.4,50.7,0.3565001972
103296000,24,2,4,165.1,48.7,0.3711408624
103296000,24,2,3,156.0,64.6,0.8498680495
103296000,24,2,4,165.3,70.4,0.1283704545
103296000,24,1,3,173.7,61.1,0.3466368445
103296000,24,2,1,162.1,65.8,0.2273544073
103296000,24,1,3,184.7,86.9,0.3714154200
103296000,24,2,4,167.2,88.0,0.1031364909
103296000,24,2,1,155.3,70.8,0.2991456384
103296000,24,1,3,173.6,61.4,0.2943739414
103296000,24,2,3,165.5,61.2,0.4888862745
103296000,24,1,4,171.7,75.1,0.2406732357
103296000,24,1,4,172.1,66.8,0.1043655090
103296000,24,2,3,175.8,65.8,0.1839437690
103296000,24,1,1,169.5,78.0,0.5434158974
103296000,24,2,1,156.2,79.3,0.1781081665
103296000,24,2,4,143.5,57.3,0.1351874346
103296000,24,2,3,152.3,84.7,0.1905312869
103296000,24,1,3,178.5,65.8,0.2605624802
103296000,24,1,3,187.1,85.2,0.3432923850
103296000,24,2,4,162.8,83.5,0.3865389222
103296000,24,2,4,162.2,58.1,0.3110939759
103296000,24,1,4,176.0,62.6,0.1933466454
103296000,24,1,3,173.7,61.1,0.3466368445
103296000,24,2,2,161.8,68.2,0.2070964457
103296000,24,2,3,153.7,54.7,0.1475137112
103296000,24,1,3,183.1,149.3,0.1080910918
103296000,24,2,5,169.0,99.1,0.1172488396
103296000,24,1,4,175.7,58.2,0.6211189003
103296000,24,2,2,159.8,82.3,0.1102796015
103296000,24,2,3,157.9,63.6,0.3330111824
103296000,24,2,4,165.1,48.7,0.4348975606
103296000,24,1,3,171.0,63.3,0.2708532575
103296000,24,2,1,155.3,63.9,0.4242854460
103296000,24,2,3,155.0,105.8,0.1708370510
103296000,25,1,1,168.2,71.5,0.2527910490
103296000,25,1,4,188.0,85.8,1.4294731935
103296000,25,1,5,160.9,58.3,0.1993029160
103296000,25,1,1,158.6,70.2,0.0143448889
103296000,25,2,1,154.6,53.1,0.5105807910
103296000,25,1,3,167.2,90.9,0.5774172849
103296000,25,1,4,174.6,71.3,0.2535001403
103296000,25,1,3,178.2,64.3,2.0448522551
103296000,25,2,3,155.3,55.1,0.1098907005
103296000,25,1,1,168.2,71.5,0.2527910490
103296000,25,2,4,167.3,95.9,0.2423224192
103296000,25,2,1,154.4,79.2,0.2282141414
103296000,25,2,3,155.6,98.8,0.2143675223
103296000,25,1,1,183.9,82.5,0.4538201212
103296000,25,1,3,175.7,71.8,0.1123816156
103296000,25,2,1,161.4,108.1,0.2705690213
103296000,25,2,1,158.8,80.6,0.2627730918
103296000,25,2,3,166.4,45.9,1.1646080871
103296000,25,1,3,175.6,82.1,0.5094969062
103296000,25,2,1,166.6,78.7,0.2050571792
103296000,25,2,4,160.3,67.0,0.4365449433
103296000,25,1,4,186.9,103.7,0.1742966249
103296000,25,1,3,175.6,82.1,0.6935605262
103296000,25,1,4,178.0,97.8,0.1848114519
103296000,25,2,4,149.3,55.4,0.3262555957
103296000,25,2,4,164.7,86.8,0.4129202189
103296000,25,1,3,184.4,69.2,0.2611930636
103296000,25,1,1,182.3,90.7,0.5523573010
103296000,25,1,4,172.8,129.9,0.1391421093
103296000,25,2,3,167.6,58.3,0.1993029160
103296000,25,1,1,168.6,67.0,0.3161121075
103296000,25,2,1,154.4,79.2,0.2282141414
103296000,25,2,1,157.7,55.2,0.2806608696
103296000,25,2,4,167.7,147.2,0.1710277174
103296000,25,1,4,180.5,104.5,0.0426228517
103296000,25,1,3,179.4,76.2,0.2880272966
103296000,25,1,4,174.8,92.5,0.1465504865
103296000,25,1,4,180.8,148.1,0.2315764862
103296000,26,1,3,175.8,126.3,0.2795208931
103296000,26,1,1,175.2,78.6,0.6031423511
103296000,26,1,3,178.2,146.9,0.1186456093
103296000,26,1,4,167.1,54.7,1.3382443876
103296000,26,1,3,168.9,92.9,0.2279818213
103296000,26,2,1,161.9,55.2,0.1871072464
103296000,26,2,5,158.1,72.2,0.2503401662
103296000,26,1,4,168.7,92.3,0.1958240520
103296000,26,2,3,170.0,81.5,0.1980122699
103296000,26,2,4,163.9,84.3,0.1837779359
103296000,26,1,1,176.2,63.1,0.0920709984
103296000,26,2,4,171.7,61.9,0.1955331179
103296000,26,2,2,166.5,59.8,0.2698662207
103296000,26,1,4,180.7,88.7,0.2387769019
103296000,26,1,5,170.5,64.8,0.2645835062
103296000,26,2,3,153.9,49.0,0.4479118367
103296000,26,1,3,185.9,88.8,0.4216234234
103296000,26,2,4,171.7,61.9,0.2919961228
103296000,26,1,1,166.3,77.2,0.2341264249
103296000,26,2,1,172.0,77.4,0.2335214470
103296000,26,1,1,165.6,67.3,0.2685670134
103296000,26,2,4,155.7,55.9,0.3233373882
103296000,26,1,3,177.8,81.7,0.1481456548
103296000,26,2,4,167.7,99.1,0.1823870838
103296000,26,2,2,139.4,48.6,0.2906168230
103296000,26,1,3,163.0,64.0,0.3309298625
103296000,26,1,2,175.6,82.1,0.2948477467
103296000,26,2,1,156.8,52.2,0.8656398467
103296000,26,1,4,181.7,92.1,0.2943739414
103296000,26,2,3,168.4,50.2,1.0648508207
103296000,26,2,3,167.5,75.4,0.1070159151
103296000,26,2,3,168.5,70.1,0.3021328274
103296000,26,2,4,165.7,71.3,0.1697545582
103296000,26,1,4,180.0,105.7,0.3053547777
103296000,26,2,3,162.0,67.9,0.2661938144
103296000,26,1,5,171.0,66.7,0.2990488756
103296000,26,2,3,170.0,81.5,0.3326606135
103296000,26,1,5,171.0,66.7,0.2616677661
103296000,26,1,1,182.0,140.8,0.1283704545
103296000,26,1,4,164.9,76.3,0.2247052582
103296000,26,1,3,178.8,85.4,0.1062764778
103296000,26,2,3,160.2,74.8,0.2292113797
103296000,26,2,4,155.7,55.9,0.2564685152
103296000,26,2,5,162.1,69.0,0.1746646145
103296000,26,1,4,170.3,101.3,0.1784260612
103296000,26,1,5,171.3,63.2,0.5106962025
103296000,26,1,3,165.7,63.7,0.5877576138
103296000,26,2,3,163.1,63.0,0.3361827175
103296000,27,2,4,157.3,48.5,0.1477998969
103296000,27,1,3,181.3,112.0,0.3561885714
103296000,27,2,1,153.9,53.8,0.6719167286
103296000,27,1,1,183.5,73.0,0.2901302904
103296000,27,2,3,167.3,70.3,0.2938355619
103296000,27,1,1,167.8,82.7,0.3278336155
103296000,27,2,4,162.3,97.8,0.1019762781
103296000,27,2,3,149.7,105.8,0.0854185255
103296000,27,1,3,183.6,100.9,0.1497043409
103296000,27,1,3,186.3,72.0,1.3448333333
103296000,27,2,3,161.8,59.9,0.3017455760
103296000,27,1,4,188.2,82.9,0.2180284680
103296000,27,2,4,168.6,76.2,0.1058923885
103296000,27,2,1,164.0,89.8,0.0327562918
103296000,27,2,3,153.8,54.8,0.2208667883
103296000,27,2,4,157.3,48.5,0.3726713402
103296000,27,2,3,155.6,54.7,0.5019006508
103296000,27,2,1,152.9,49.4,0.2352097166
103296000,27,1,3,177.1,84.5,0.3819644970
103296000,27,2,4,166.1,156.6,0.4369420179
103296000,27,2,1,157.6,69.1,0.1008916932
103296000,27,1,1,167.0,71.7,0.3376150628
103296000,27,1,3,177.1,93.1,0.2274920644
103296000,27,2,4,161.7,62.5,0.3718195200
103296000,27,2,3,161.2,70.0,0.2493320000
103296000,27,1,4,184.5,87.8,0.5514123007
103296000,27,2,1,164.0,89.8,0.0992001782
103296000,27,2,1,143.3,64.8,0.3187753086
103296000,27,1,1,167.8,82.7,0.2185557437
103296000,27,2,4,153.0,61.8,0.2924686084
103296000,27,2,3,153.8,54.8,0.1060160584
103296000,27,1,5,172.9,73.7,0.0821570909
103296000,27,2,3,155.6,54.7,0.1106942888
103296000,27,2,3,167.8,79.7,0.8290210790
103296000,27,1,3,180.8,75.8,0.1863321583
103296000,27,2,4,174.7,89.6,0.2017250000
103296000,27,2,4,162.3,97.8,0.1019762781
103296000,28,1,3,180.4,85.7,0.1745614936
103296000,28,1,4,176.6,109.9,0.1644636943
103296000,28,2,3,168.5,77.2,0.2341264249
103296000,28,1,1,185.1,140.8,0.1416659091
103296000,28,2,4,150.4,43.6,0.7402752294
103296000,28,1,1,170.1,79.0,0.2287918987
103296000,28,2,3,166.7,110.6,0.1438789557
103296000,28,1,1,169.7,91.3,0.4100784228
103296000,28,2,1,154.6,86.6,0.3377426236
103296000,28,1,4,167.1,52.5,0.1536952381
103296000,28,2,3,175.2,79.5,0.0292310943
103296000,28,2,1,148.1,70.4,0.1289206136
103296000,28,2,5,166.5,54.7,0.8260767824
103296000,28,2,4,154.7,73.8,0.2099252033
103296000,28,2,3,156.9,90.7,0.0896753252
103296000,28,2,2,152.1,78.5,0.0128281682
103296000,28,1,3,189.2,94.5,0.3415449735
103296000,28,1,3,188.5,74.3,0.3936542557
103296000,28,2,3,168.5,77.2,0.0192318135
103296000,28,2,3,173.7,99.5,0.2076044221
103296000,28,1,4,183.4,81.9,0.3940903541
103296000,28,2,4,169.6,134.3,0.1051673686
103296000,28,1,4,173.1,110.6,0.1014461121
103296000,28,1,3,188.5,74.3,0.2850539865
103296000,28,2,4,170.6,110.7,0.1632751581
103296000,28,1,1,166.1,74.1,0.2439211876
103296000,28,2,3,159.8,48.3,0.3341200828
103296000,28,2,4,158.3,68.5,0.3091899445
103296000,28,1,4,170.6,82.6,0.0976876513
103296000,28,2,3,169.6,75.1,0.2406732357
103296000,28,1,4,174.2,96.5,0.1873011399
103296000,28,1,3,184.8,107.4,0.1682919926
103296000,28,1,4,177.1,94.2,0.2248355754
103296000,28,2,3,166.7,110.6,0.1438789557
103296000,28,2,4,164.8,72.1,0.2506873786
103296000,28,2,1,159.7,75.6,0.0533664021
103296000,28,2,1,162.9,60.3,0.3512356750
103296000,28,2,4,154.7,73.8,0.1102107317
103296000,28,2,3,144.9,52.1,0.1548752399
103296000,28,2,4,167.0,138.3,0.1306909617
103296000,28,1,3,175.2,58.6,0.5105774744
103296000,28,2,1,159.8,77.0,0.1942846753
103296000,28,1,4,187.8,96.6,0.6682401656
103296000,28,1,1,172.4,82.2,0.2576582871
103296000,28,2,3,159.4,71.8,0.3231196212
103296000,28,1,3,186.6,93.2,0.0973820944
103296000,28,1,3,180.6,111.7,0.0312068756
103296000,28,2,3,172.0,77.2,0.4682528497
103296000,28,1,1,170.1,79.0,0.2287918987
103296000,28,2,1,156.4,51.3,0.4128559688
103296000,28,2,4,169.6,134.3,0.1299571109
103296000,29,1,3,184.3,105.3,0.1716482431
103296000,29,2,3,157.9,79.2,0.2172210606
103296000,29,2,4,152.6,58.6,0.3084395904
103296000,29,1,2,173.1,75.2,0.2403531915
103296000,29,1,2,162.8,52.2,0.1706547126
103296000,29,2,4,167.3,70.0,0.6455200000
103296000,29,2,3,164.7,69.2,0.2686557225
103296000,29,1,2,167.6,78.8,0.2293725888
103296000,29,2,4,166.2,50.5,0.3579120792
103296000,29,2,4,160.7,84.3,0.1435765125
103296000,29,1,3,177.6,81.1,0.1492416769
103296000,29,2,2,165.6,73.1,0.2472580027
103296000,29,1,4,185.1,98.4,0.2099252033
103296000,29,2,3,155.4,92.4,0.2934181818
103296000,29,2,5,159.0,53.5,2.6797364486
103296000,29,2,1,155.0,57.5,0.3683393252
103296000,29,1,3,177.6,81.1,0.3606474871
103296000,29,1,3,189.7,111.6,0.2169086022
103296000,29,1,1,162.1,71.1,0.2542132208
103296000,29,2,3,166.2,43.3,0.6754852471
103296000,29,1,4,169.7,68.9,2.6560946299
103296000,29,1,1,177.4,131.1,0.0710510870
103296000,29,2,3,164.6,99.7,0.2933652076
103296000,29,1,4,179.3,75.4,0.2397156499
103296000,29,1,4,185.1,98.4,0.0787219512
103296000,29,2,4,168.3,61.4,0.0986152704
103296000,29,1,3,168.9,80.0,0.2647438900
103296000,29,1,4,188.6,89.3,0.2493890258
103296000,29,1,3,170.7,92.7,0.3900015102
103296000,29,1,4,176.4,101.8,0.1585265226
103296000,30,2,4,163.1,62.7,0.8648114833
103296000,30,1,1,163.3,55.9,0.4683338104
103296000,30,1,1,184.6,121.2,0.2160054455
103296000,30,1,4,174.2,63.0,0.1434488889
103296000,30,2,4,160.3,82.9,0.1460012063
103296000,30,1,3,171.7,77.3,0.2087710220
103296000,30,1,4,169.5,76.8,0.2353458333
103296000,30,2,1,155.3,51.9,0.1554720617
103296000,30,1,2,170.3,104.3,0.3094534995
103296000,30,1,1,153.6,60.8,0.2972789474
103296000,30,2,3,170.6,66.6,0.2423123123
103296000,30,2,4,163.5,107.3,0.0668061044
103296000,30,1,4,175.3,87.4,0.4136054920
103296000,30,2,3,168.6,58.7,0.1374616695
103296000,30,2,4,163.1,62.7,0.2882704944
103296000,30,1,4,175.3,87.4,0.2068027460
103296000,30,2,2,161.6,67.1,0.2693675112
103296000,30,2,1,162.2,77.1,0.2344300908
103296000,30,2,4,161.8,100.0,0.1807456000
103296000,30,2,1,159.8,66.1,0.0762709713
103296000,30,1,4,175.7,91.6,0.1973205240
103296000,30,1,4,169.5,76.8,0.1933197917
103296000,30,1,4,171.2,79.0,0.2287918987
103296000,30,2,3,167.9,94.3,0.1925607381
103296000,30,1,3,174.0,88.5,0.2393165107
103296000,30,2,1,149.4,47.8,0.2999286611
103296000,30,2,1,158.4,84.2,0.3219933492
103296000,30,1,3,162.3,65.6,0.1416995122
103296000,30,2,2,161.9,73.7,0.1891890366
103296000,30,2,3,163.9,48.4,0.5001446281
103296000,30,2,3,161.6,81.0,0.1721386667
103296000,30,2,4,158.1,72.8,0.1662568681
103296000,30,2,3,168.8,85.3,0.1362175850
103296000,30,1,2,170.3,104.3,0.2599409396
103296000,30,2,3,160.2,61.5,0.2296581724
103296000,30,2,3,169.6,60.1,0.3480007987
103296000,30,2,3,158.4,72.6,0.2060595041
103296000,30,1,4,171.2,79.0,0.1961073418
103296000,30,2,2,161.0,68.9,0.0878806618
103296000,30,1,3,169.8,104.3,0.1160450623
103296000,30,1,2,168.4,77.7,0.0779276396
103296000,31,1,3,180.2,76.1,0.2386133719
103296000,31,1,1,172.1,51.3,0.3523306043
103296000,31,2,4,165.0,136.2,0.2369750367
103296000,31,2,4,156.4,104.6,0.0771414914
103296000,31,2,3,167.6,56.0,0.4674975000
103296000,31,2,3,163.1,65.9,0.1836646434
103296000,31,2,1,157.0,86.5,0.0699997410
103296000,31,2,3,152.5,109.6,0.0392424909
103296000,31,2,5,158.9,60.5,0.4327249587
103296000,31,2,4,158.5,94.0,0.1922825532
103296000,31,1,2,188.4,99.8,0.2122195511
103296000,31,1,2,182.8,71.2,0.2538561798
103296000,31,2,4,165.7,65.6,0.0688817073
103296000,31,2,3,158.1,69.4,0.2035155274
103296000,31,2,4,164.6,88.3,0.2046949037
103296000,31,1,3,178.0,113.9,0.1586879719
103296000,31,1,3,178.0,113.9,0.1042806673
103296000,31,1,3,176.6,69.5,0.9845341007
103296000,31,1,4,174.6,55.7,0.3802425709
103296000,31,1,4,165.6,63.8,0.2833003135
103296000,31,2,3,157.8,68.5,0.1507783942
103296000,31,2,1,168.3,92.5,0.1853514724
103296000,31,1,3,176.6,69.5,0.6501640288
103296000,31,2,3,171.0,96.5,0.3344663212
103296000,31,2,3,164.9,73.0,0.1237983562
103296000,31,2,1,160.0,82.9,0.0486670688
103296000,31,2,4,168.7,126.9,0.1424315209
103296000,31,2,4,177.5,101.8,0.1775497053
103296000,31,2,4,166.9,114.0,0.1426938947
103296000,31,2,2,157.4,59.8,0.1511250836
103296000,31,1,3,177.2,69.2,0.1305965318
103296000,31,1,3,176.8,105.1,0.1727733359
103296000,31,1,3,166.5,75.4,0.2808953740
103296000,31,1,3,178.8,80.3,0.2637548095
103296000,31,2,1,152.5,83.6,0.1789464115
103296000,31,2,3,169.6,69.3,0.1746536797
103296000,31,1,3,178.8,85.3,0.2128778148
103296000,31,2,4,165.0,136.2,0.1516640235
103296000,31,1,3,178.8,80.3,0.1758901320
103296000,31,1,3,169.6,73.0,0.4421369863
103296000,31,2,4,167.1,98.0,0.2766514286
103296000,31,1,3,169.6,73.0,0.3586282192
103296000,31,2,3,176.0,76.1,0.2375106439
103296000,31,1,3,191.8,114.5,0.3213505677
103296000,31,1,4,170.1,74.3,0.2850539865
103296000,31,1,4,174.6,55.7,0.2172980251
103296000,31,1,1,172.1,51.3,0.3523306043
103296000,31,2,1,152.2,52.6,0.3436228137
103296000,31,1,3,172.4,103.0,0.1754811650
103296000,31,2,3,161.9,63.1,0.2455226624
103296000,32,1,1,160.9,73.9,0.2445813261
103296000,32,2,3,167.3,74.3,0.1998244953
103296000,32,1,3,184.8,81.9,0.2206905983
103296000,32,2,3,172.4,71.3,0.3671789621
103296000,32,2,3,160.9,72.9,0.1106858711
103296000,32,1,3,181.7,79.9,0.2262147685
103296000,32,1,3,173.0,60.3,0.3853850746
103296000,32,2,1,157.8,85.1,0.2123920094
103296000,32,1,4,165.4,45.8,0.3946410480
103296000,32,2,4,158.5,114.9,0.3932671889
103296000,32,2,3,157.9,88.2,0.1029026213
103296000,32,1,3,179.7,77.8,0.2821038560
103296000,32,1,3,170.4,107.2,0.1975700672
103296000,32,1,3,189.7,125.5,0.2571792829
103296000,32,1,3,173.8,83.2,0.4399156731
103296000,32,2,4,158.5,114.9,0.1229240870
103296000,32,2,3,157.9,88.2,0.1943878821
103296000,32,1,3,175.6,60.9,0.3477752250
103296000,32,2,3,164.2,63.4,0.5090851735
103296000,32,2,4,159.4,66.5,1.0319583639
103296000,32,2,3,171.3,61.7,0.3432659838
103296000,32,1,4,184.7,145.7,0.1506361016
103296000,32,1,3,178.3,79.1,0.4048577396
103296000,32,1,3,183.9,83.7,0.3976464898
103296000,32,1,1,151.0,66.2,0.4875528701
103296000,32,1,3,180.3,81.8,0.2209603912
103296000,32,1,3,178.3,79.1,0.4598615929
103296000,32,1,3,189.8,79.9,0.4039549437
103296000,32,1,3,184.8,81.9,0.2206905983
103296000,32,2,3,172.4,71.3,0.2447859748
103296000,32,2,2,174.2,70.6,0.3840203966
103296000,32,2,4,159.4,66.5,1.0319583639
103296000,32,1,3,173.3,105.0,0.3073904762
103296000,32,2,2,147.6,51.1,0.3158121331
103296000,32,1,3,178.3,81.7,0.3509569155
103296000,32,2,4,176.8,86.5,0.1058205040
103296000,32,2,3,160.9,72.9,0.2905282743
103296000,32,1,4,187.9,82.3,0.2196179830
103296000,32,2,1,160.4,95.7,0.1475859728
103296000,32,2,4,155.0,69.2,0.0712521676
103296000,32,1,3,175.0,92.1,0.1861564734
103296000,32,1,2,173.9,88.4,0.1022316742
103296000,32,1,3,168.9,58.7,0.9106560681
103296000,32,1,4,179.6,79.1,0.1891266751
103296000,33,2,2,151.4,58.4,0.1554111507
103296000,33,2,3,163.4,64.4,0.2505900621
103296000,33,2,4,172.7,116.4,0.3427243986
103296000,33,1,3,187.8,94.8,1.5443453165
103296000,33,1,4,177.5,61.4,0.5887478827
103296000,33,2,4,169.0,107.3,0.1684488350
103296000,33,1,3,181.2,85.8,0.5266480186
103296000,33,2,5,155.1,78.1,0.0595101665
103296000,33,2,1,160.2,115.8,0.0445955095
103296000,33,2,4,160.1,77.8,0.5881035681
103296000,33,1,3,187.7,101.2,0.1478252964
103296000,33,2,4,152.3,55.0,0.6572567273
103296000,33,1,4,174.7,143.2,0.3195143687
103296000,33,2,1,165.5,92.1,0.1752225841
103296000,33,2,3,167.6,78.9,0.4745267427
103296000,33,2,3,157.0,63.8,0.2735617555
103296000,33,2,4,152.3,55.0,0.3286283636
103296000,33,2,3,154.9,89.8,0.1347828508
103296000,33,2,5,163.5,72.7,0.2486184319
103296000,33,1,4,175.8,65.6,0.6888170732
103296000,33,2,3,152.4,42.7,0.3779391101
103296000,33,2,4,160.1,77.8,0.5180441851
103296000,33,1,3,184.8,73.5,0.5093899320
103296000,33,1,3,177.9,87.1,0.1852812859
103296000,33,2,5,168.4,91.1,0.7252796926
103296000,33,1,4,179.1,93.9,0.5692125240
103296000,33,2,4,165.9,53.9,0.3353350649
103296000,33,2,3,152.7,82.6,0.2188203390
103296000,33,2,3,167.4,140.4,0.0827589744
103296000,33,1,3,172.2,119.9,0.1507469558
103296000,33,1,2,172.4,102.1,0.1770280118
103296000,33,2,2,165.2,65.7,0.2656505327
103296000,33,2,3,163.4,64.4,0.1879425466
103296000,33,2,3,157.0,63.8,0.4730103448
103296000,33,2,3,164.6,98.7,0.2145847133
103296000,33,1,3,178.7,123.1,0.2621933387
103296000,33,2,3,161.8,54.0,0.3347140741
103296000,33,1,3,187.8,94.8,0.2234125654
